Unnamed: 0,Sector,CourseName,Duration,TopicName,URL
32,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Dictionaries in Python | Python Tutorial - Day #33,https://www.youtube.com/watch?v=j2G68uQtOwM
33,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Dictionary Methods in Python | Python Tutorial - Day #34,https://www.youtube.com/watch?v=LmbFwaLjT9k
34,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,for Loop with else in Python | Python Tutorial - Day #35,https://www.youtube.com/watch?v=qUkcIgErZzc
35,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Exception Handling in Python | Python Tutorial - Day #36,https://www.youtube.com/watch?v=4LKo6dlku7M
36,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Finally keyword in Python | Python Tutorial - Day #37,https://www.youtube.com/watch?v=r_iuC-IDpPM
37,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Raising custom errors in Python | Python Tutorial - Day #38,https://www.youtube.com/watch?v=Phr4CNppYoM
38,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Kaun Banega Crorepati: Exercise 3 - Solution & Shoutouts | Python Tutorial - Day #39,https://www.youtube.com/watch?v=nyfeYAxP-EM
39,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Exercise 4: Secret Code Language | Python Tutorial - Day #40,https://www.youtube.com/watch?v=pOWJ6WgVRIU
40,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Short hand if else statements | Python Tutorial - Day #41,https://www.youtube.com/watch?v=Qqx_zNmQVGI
41,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Enumerate Function in Python | Python Tutorial - Day #42,https://www.youtube.com/watch?v=kGnYc_h1geM
42,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Virtual Environment in Python | Python Tutorial - Day #43,https://www.youtube.com/watch?v=nt6LlFTWOkg
43,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,How import works in Python | Python Tutorial - Day #44,https://www.youtube.com/watch?v=Pr7UOr35NcI
44,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,"if __name__ == ""__main__"" in Python | Python Tutorial - Day #45",https://www.youtube.com/watch?v=y_CX2Rvitk8
45,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,os Module in Python | Python Tutorial - Day #46,https://www.youtube.com/watch?v=dkVYSsL90Oo
46,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Exercise 4: Solutions and Shoutouts | Python Tutorial - Day #47,https://www.youtube.com/watch?v=4lSQfOJKn7U
47,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Local vs Global Variables in Python| Python Tutorial - Day #48,https://www.youtube.com/watch?v=RaG6GgcDt54
48,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,File IO in Python | Python Tutorial - Day #49,https://www.youtube.com/watch?v=eDBPlcWYses
49,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,"read(), readlines() and other methods | Python Tutorial - Day #50",https://www.youtube.com/watch?v=l1FsnQxET9U
50,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,"seek(), tell() and other functions | Python Tutorial - Day #51",https://www.youtube.com/watch?v=PByYX-2l5Us
51,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Lambda functions in Python | Python Tutorial - Day #52,https://www.youtube.com/watch?v=UfFWf-PXUqE
52,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,"Map, Filter and Reduce in Python | Python Tutorial - Day #53",https://www.youtube.com/watch?v=OErhjT4f5Cs
53,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,'is' vs '==' in Python | Python Tutorial - Day #54,https://www.youtube.com/watch?v=TOemdfX_0xc
54,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Exercise 5 - Snake Water Gun | Python Tutorial - Day #55,https://www.youtube.com/watch?v=dDsh7FT6-0I
55,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Introduction to OOPs in Python | Python Tutorial - Day #56,https://www.youtube.com/watch?v=HQnoYzxOHMw
56,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Classes and Objects in Python | Python Tutorial - Day #57,https://www.youtube.com/watch?v=a7baAGCBA9U
57,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Constructors in Python | Python Tutorial - Day #58,https://www.youtube.com/watch?v=12HRkYld22c
58,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Decorators in Python | Python Tutorial - Day #59,https://www.youtube.com/watch?v=PTBZ674EsvI
59,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Getters and Setters in Python | Python Tutorial - Day #60,https://www.youtube.com/watch?v=2gbCT8h9uyk
60,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Inheritance in Python | Python Tutorial - Day #61,https://www.youtube.com/watch?v=-KsfUaQEY9Y
61,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Access Modifiers in Python | Python Tutorial - Day #62,https://www.youtube.com/watch?v=43FK20rWvKQ
62,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Snake Water Gun Game in Python - Exercise 5 - Solution | Python Tutorial - Day #63,https://www.youtube.com/watch?v=GkfBpm6MN9A
63,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Exercise 6 - Library Management System in Python | Python Tutorial - Day #64,https://www.youtube.com/watch?v=mlDZTSH2FFc
64,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Static Methods in Python | Python Tutorial - Day #65,https://www.youtube.com/watch?v=GcSVYNSsJxo
65,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Instance variables vs Class variables in Python | Python Tutorial - Day #66,https://www.youtube.com/watch?v=tQdaeiF4j38
66,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Exercise 6 Solution - Library Management Software in Python | Python Tutorial - Day #67,https://www.youtube.com/watch?v=uRIEjf2vCIg
67,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Exercise 7 - Clear the Clutter | Python Tutorial - Day #68,https://www.youtube.com/watch?v=6KvnP13TnhY
68,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Class Methods in Python | Python Tutorial - Day #69,https://www.youtube.com/watch?v=9ynmDLc5FYo
69,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Class Methods as Alternative Constructors in Python | Python Tutorial - Day #70,https://www.youtube.com/watch?v=FGlKJdy--p8
70,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,"dir, __dict__ and help method in Python | Python Tutorial - Day #71",https://www.youtube.com/watch?v=Wgo9TaBcuJ4
71,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,super keyword in Python | Python Tutorial - Day #72,https://www.youtube.com/watch?v=P648reefNh0
72,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Magic/Dunder Methods in Python | Python Tutorial - Day #73,https://www.youtube.com/watch?v=DmgQVJXhuLQ
73,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Method Overriding in Python | Python Tutorial - Day #74,https://www.youtube.com/watch?v=46_yfYC36JY
74,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Exercise 7 Solution + Shoutouts | Python Tutorial - Day #75,https://www.youtube.com/watch?v=Wt9Shnzv_Yg
75,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Exercise 8 - Merge the PDF | Python Tutorial - Day #76,https://www.youtube.com/watch?v=uUbvJ7ZEhPE
76,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Operator Overloading in Python | Python Tutorial - Day #77,https://www.youtube.com/watch?v=D67-b2t-y4k
77,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Single Inheritance in Python | Python Tutorial - Day #78,https://www.youtube.com/watch?v=U53_Gw55NI8
78,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Multiple Inheritance in Python | Python Tutorial - Day #79,https://www.youtube.com/watch?v=4o7xSHgKlvI
79,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Multilevel Inheritance in Python | Python Tutorial - Day #80,https://www.youtube.com/watch?v=Il7XMJJeXiA
80,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Hybrid and Hierarchical Inheritance in Python | Python Tutorial - Day #81,https://www.youtube.com/watch?v=B4Q8zxRkm_I
81,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Exercise 8 - Merge the Pdf Solution in Python | Python Tutorial - Day #82,https://www.youtube.com/watch?v=qKKGemhBRVM
82,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Exercise 9 - Shoutouts to Everyone | Python Tutorial - Day #83,https://www.youtube.com/watch?v=1WjwnlRXfHc
83,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Time Module in Python | Python Tutorial - Day #84,https://www.youtube.com/watch?v=oTtIvV-Q1FY
84,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Creating command line utility in python | Python Tutorial - Day #85,https://www.youtube.com/watch?v=3IAu6-pgw7I
85,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Walrus Operator in Python | Python Tutorial - Day #86,https://www.youtube.com/watch?v=NCmMEEyzLT8
86,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Shutil Module in Python | Python Tutorial - Day #87,https://www.youtube.com/watch?v=wII2JhNACJE
87,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Exercise 9: Solution - Shoutouts to Everyone | Python Tutorial - Day #88,https://www.youtube.com/watch?v=C9VP-56RXNM
88,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Requests Module in Python | Python Tutorial - Day #89,https://www.youtube.com/watch?v=Nsb3bLIlO4w
89,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Exercise 10: News App in Python | Python Tutorial - Day #90,https://www.youtube.com/watch?v=BGzFp9mwFQ4
90,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Generators in Python | Python Tutorial - Day #91,https://www.youtube.com/watch?v=ixd-u3pmsUc
91,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Function Caching in Python | Python Tutorial - Day #92,https://www.youtube.com/watch?v=K8gjSwc3Rlo
92,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Exercise 10 - News App Solution & Shoutout | Python Tutorial - Day #93,https://www.youtube.com/watch?v=bnAz7Kb2efE
93,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Exercise 11 - Drink Water Reminder | Python Tutorial - Day #94,https://www.youtube.com/watch?v=1i4piFhpnm8
94,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Regular Expressions in Python | Python Tutorial - Day #95,https://www.youtube.com/watch?v=TCWOwavqFrw
95,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,AsyncIO in Python | Python Tutorial - Day #96,https://www.youtube.com/watch?v=lgoB3_-ejnI
96,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Multithreading in Python | Python Tutorial - Day #97,https://www.youtube.com/watch?v=ICbU6zAKtqQ
97,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,MultiProcessing in Python | Python Tutorial - Day #98,https://www.youtube.com/watch?v=zGe-9LfnAaA
98,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Exercise 11: Solution + Shoutouts - Desktop Notification System | Python Tutorial - Day #99,https://www.youtube.com/watch?v=18vZnLqXMoM
99,Computer Science Engineering,Python for Beginners (Full Course) | #100DaysOfCode Programming Tutorial in Hindi,,Conclusion and Where to go from here | Python Tutorial - Day #100,https://www.youtube.com/watch?v=5Pz8WGiMJ_c
